开始时间：2020年08月06日 14:10:15 
传感器1	加速度X	加速度Y	加速度Z	角速度X	角速度Y	角速度Z	角度X	角度Y	角度Z	传感器2	加速度X	加速度Y	加速度Z	角速度X	角速度Y	角速度Z	角度X	角度Y	角度Z	相对姿态角度	角度X	角度Y	
Mac:DA:3E:20:B6:30:BA传感器0	0.19	0.13	1.03	15.81	15.81	-18.37	4.36	3.31	69.36	相对角度姿态	4.36	3.31		
Mac:DA:3E:20:B6:30:BA传感器0	0.35	0.17	0.90	-11.90	-11.90	3.60	4.77	3.03	69.27	相对角度姿态	4.77	3.03		
Mac:DA:3E:20:B6:30:BA传感器0	0.36	0.15	0.92	-3.11	-3.11	82.40	4.60	0.20	74.19	相对角度姿态	4.60	0.20		
Mac:DA:3E:20:B6:30:BA传感器0	-0.12	0.45	0.86	-13.31	-13.31	143.92	5.31	-0.38	86.24	相对角度姿态	5.31	-0.38		
Mac:DA:3E:20:B6:30:BA传感器0	-1.03	0.41	0.85	0.43	0.43	66.47	7.54	4.97	96.34	相对角度姿态	7.54	4.97		
Mac:DA:3E:20:B6:30:BA传感器0	-0.64	-0.08	0.88	-18.37	-18.37	27.65	6.47	8.97	100.10	相对角度姿态	6.47	8.97		
Mac:DA:3E:20:B6:30:BA传感器0	-0.38	-0.01	0.95	-0.06	-0.06	-3.17	5.38	9.12	101.41	相对角度姿态	5.38	9.12		
Mac:DA:3E:20:B6:30:BA传感器0	-0.16	0.10	1.03	-4.58	-4.58	-5.25	5.41	9.44	100.84	相对角度姿态	5.41	9.44		
Mac:DA:3E:20:B6:30:BA传感器0	-0.07	0.06	0.97	-2.93	-2.93	-5.68	4.69	9.64	99.67	相对角度姿态	4.69	9.64		
Mac:DA:3E:20:B6:30:BA传感器0	-0.02	0.08	0.97	-10.25	-10.25	0.00	4.20	8.20	99.29	相对角度姿态	4.20	8.20		
Mac:DA:3E:20:B6:30:BA传感器0	-0.07	0.09	0.97	0.31	0.31	5.55	4.00	7.66	99.20	相对角度姿态	4.00	7.66		
Mac:DA:3E:20:B6:30:BA传感器0	-0.11	0.09	0.96	0.00	0.00	2.26	4.06	7.54	99.32	相对角度姿态	4.06	7.54		
Mac:DA:3E:20:B6:30:BA传感器0	-0.08	0.08	0.98	1.59	1.59	0.31	4.25	7.52	99.05	相对角度姿态	4.25	7.52		
Mac:DA:3E:20:B6:30:BA传感器0	-0.08	0.06	0.95	-0.18	-0.18	0.85	4.29	7.28	98.77	相对角度姿态	4.29	7.28		
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.08	0.97	-2.44	-2.44	-1.46	4.36	7.33	98.65	相对角度姿态	4.36	7.33		
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.09	0.96	0.43	0.43	1.95	4.39	7.11	98.38	相对角度姿态	4.39	7.11		
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.10	0.97	2.99	2.99	2.50	4.73	6.68	98.35	相对角度姿态	4.73	6.68		
Mac:DA:3E:20:B6:30:BA传感器0	-0.07	0.10	0.98	1.83	1.83	0.43	5.03	6.19	98.26	相对角度姿态	5.03	6.19		
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.10	0.96	1.89	1.89	0.73	5.24	6.18	98.09	相对角度姿态	5.24	6.18		
Mac:DA:3E:20:B6:30:BA传感器0	-0.05	0.08	0.96	0.12	0.12	-1.40	5.03	5.89	97.81	相对角度姿态	5.03	5.89		
